id;polarity_sum;n_tweets;user_polarity
80852962;29.925987243652344;49;0.6107344335439254
80898470;3.7093148231506348;13;0.28533190947312576
80919423;6.136251926422119;22;0.2789205421100963
80920805;0.06841862201690674;4;0.017104655504226685
80958849;13.037095069885254;19;0.6861628984150133
81039613;0.22409726679325104;5;0.04481945335865021
81082188;4.741972923278809;10;0.4741972923278809
81087881;18.1723575592041;35;0.51921021597726
81088574;4.808698654174805;47;0.10231273732286819
81103328;107.55387878417969;160;0.672211742401123
81136269;0.8877073526382446;3;0.29590245087941486
81153987;8.800925254821777;16;0.5500578284263611
81167940;33.6495246887207;55;0.6118095397949219
81227416;25.675981521606445;181;0.1418562515005881
81275526;145.0796661376953;302;0.48039624548905735
81388711;14.64505386352539;21;0.6973835173107329
81395743;13.396591186523438;25;0.5358636474609375
81416468;25.8453311920166;37;0.6985224646490973
81461922;8.52396011352539;13;0.6556892395019531
81487741;1.3460822105407715;3;0.44869407018025714
81489797;20.44842529296875;26;0.7864778958834134
81584803;28.747976303100586;155;0.18547081485871345
81637419;3.7407147884368896;14;0.26719391345977783
81649318;9.740945816040039;16;0.6088091135025024
81668204;19.54994010925293;37;0.5283767597095387
81796934;4.046717166900635;6;0.6744528611501058
81811050;0.6559577584266663;4;0.16398943960666656
81836681;14.398787498474121;26;0.5537995191720816
81837035;25.189115524291992;58;0.43429509524641363
81853766;11.728975296020508;21;0.5585226331438337
81869661;91.52731323242188;142;0.6445585438902949
81924897;42.602909088134766;69;0.6174334650454314
81953472;95.8446044921875;145;0.6609972723599138
81966921;49.72746276855469;96;0.5179944038391113
82031080;32.904998779296875;38;0.8659210205078125
82060176;0.8346132636070251;3;0.27820442120234173
82083164;224.22035217285156;344;0.6518033493396848
82092249;70.70589447021484;105;0.6733894711449033
82115310;11.831579208374023;21;0.5634085337320963
82151868;8.623465538024902;23;0.37493328426195227
82197441;2.2915561199188232;3;0.763852039972941
82247611;0.05824832618236542;3;0.01941610872745514
82307771;3.0243773460388184;7;0.43205390657697407
82400915;17.458377838134766;44;0.39678131450306287
82449425;6.423412322998047;13;0.494108640230619
82467442;2.4900243282318115;6;0.41500405470530194
82472632;0.20507298409938812;7;0.029296140585626875
82564788;87.71725463867188;130;0.6747481126051683
82570281;1.277173399925232;4;0.319293349981308
82587708;8.5546293258667;15;0.5703086217244466
82602008;41.098907470703125;59;0.6965916520458156
82603884;5.290799617767334;10;0.5290799617767334
82639651;4.074928283691406;6;0.6791547139485677
82652885;1.7504701614379883;13;0.13465155087984526
82702607;115.52470397949219;171;0.6755830642075566
82702646;7.4751667976379395;13;0.5750128305875338
82705984;8.354480743408203;12;0.6962067286173502
82706778;6.47763729095459;18;0.3598687383863661
82838348;560.5360107421875;770;0.727968845119724
82851940;22.31589126586914;37;0.6031321963748416
82881531;2.692537546157837;4;0.6731343865394592
82886327;7.449742317199707;10;0.7449742317199707
82926718;2.733856678009033;15;0.18225711186726887
82930441;11.090157508850098;20;0.5545078754425049
82938532;49.434959411621094;80;0.6179369926452637
82965201;21.72181510925293;32;0.678806722164154
82979978;2.8588151931762695;12;0.2382345994313558
82989676;3.294915199279785;12;0.27457626660664874
83104693;52.68793487548828;86;0.6126504055289335
83109303;9.398900985717773;14;0.6713500704084124
83137267;8.68771743774414;20;0.434385871887207
83139061;8.702768325805664;68;0.12798188714420095
83143192;2.8435657024383545;8;0.3554457128047943
83192893;76.16621398925781;128;0.5950485467910767
83193583;0.14746876060962677;4;0.03686719015240669
83206603;146.10162353515625;200;0.7305081176757813
83310898;16.90142250061035;171;0.09883872807374475
83333636;4.405141830444336;28;0.15732649394444057
83339992;8.62498950958252;13;0.6634607315063477
83342310;8.628446578979492;28;0.30815880639212473
83395402;15.262797355651855;28;0.5450999055589948
83402275;30.536378860473633;45;0.678586196899414
83404274;0.28309112787246704;7;0.04044158969606672
83416937;93.34245300292969;156;0.5983490577110877
83444350;43.687286376953125;66;0.6619285814689867
83447334;0.7808113098144531;9;0.0867568122016059
83448092;24.90707778930664;52;0.47898226517897385
83465789;11.06611442565918;19;0.5824270750346937
83484751;16.678773880004883;27;0.6177323659261068
83555728;36.540496826171875;84;0.4350059145972842
83605105;5.286547660827637;8;0.6608184576034546
83608865;9.77772331237793;12;0.8148102760314941
83614322;30.21464729309082;47;0.642864836023209
83661026;11.801338195800781;26;0.4538976229154147
83699338;0.9723443388938904;4;0.2430860847234726
83727702;0.0203474722802639;3;0.006782490760087967
83767851;6.316985607147217;15;0.42113237380981444
83876010;1.0682971477508545;5;0.2136594295501709
83928746;5.248844146728516;19;0.27625495509097453
83943994;0.8996517658233643;7;0.12852168083190918
83995824;0.29613685607910156;4;0.07403421401977539
84048600;5.444211006164551;8;0.6805263757705688
84072146;11.73464298248291;59;0.1988922539403883
84130259;7.195568084716797;18;0.3997537824842665
84138621;32.001556396484375;49;0.6530929876833546
84139309;98.20126342773438;144;0.6819532182481554
84200879;0.03269541636109352;4;0.00817385409027338
84204116;23.22885513305664;96;0.24196724096934
84226971;41.83701705932617;80;0.5229627132415772
84297810;6.919419288635254;11;0.6290381171486594
84308793;2.089428186416626;5;0.4178856372833252
84308849;81.97010803222656;117;0.7005992139506544
84337556;0.23092517256736755;4;0.05773129314184189
84404216;7.672971725463867;13;0.5902285942664514
84434666;3.5787854194641113;10;0.3578785419464111
84434701;10.504889488220215;26;0.4040342110853929
84437848;27.36888885498047;35;0.781968252999442
84438608;8.105355262756348;16;0.5065847039222717
84445317;7.4502716064453125;11;0.6772974187677557
84448284;2.2648873329162598;7;0.3235553332737514
84475772;0.1065085306763649;3;0.0355028435587883
84648009;1.3382145166397095;6;0.2230357527732849
84721636;0.025327201932668686;3;0.008442400644222895
84796402;3.8323922157287598;7;0.5474846022469657
84813730;8.005721092224121;13;0.6158246994018555
84900175;0.034739814698696136;4;0.008684953674674034
85014156;0.8961226940155029;7;0.1280175277165004
85034517;1.1333657503128052;6;0.18889429171880087
85040442;25.9171142578125;40;0.6479278564453125
85062283;13.932918548583984;25;0.5573167419433593
85066840;3.503537654876709;5;0.7007075309753418
85074548;1.4568610191345215;3;0.48562033971150714
85124897;9.268978118896484;27;0.343295485885055
85127840;355.18621826171875;500;0.7103724365234375
85136516;250.87498474121094;445;0.5637640106544066
85172330;5.480297088623047;44;0.1245522065596147
85200301;7.27781343460083;14;0.5198438167572021
85245859;3.3787832260131836;13;0.2599064020010141
85286475;14.484188079833984;23;0.6297473078188689
85327789;1.5036016702651978;3;0.5012005567550659
85340325;0.027746083214879036;4;0.006936520803719759
85385015;0.05611715465784073;3;0.018705718219280243
85396077;7.051334857940674;11;0.6410304416309703
85426388;22.424327850341797;101;0.22202304802318612
85506936;0.061096884310245514;3;0.020365628103415172
85512499;11.900031089782715;96;0.12395865718523662
85535913;18.848142623901367;38;0.4960037532605623
85621251;0.6456097364425659;5;0.12912194728851317
85624996;4.517779350280762;7;0.6453970500401088
85657011;0.061096884310245514;3;0.020365628103415172
85657389;3.9563658237457275;12;0.3296971519788106
85673918;38.466346740722656;105;0.36634615943545384
85814997;0.1348932832479477;7;0.0192704690354211
85816090;13.046972274780273;22;0.5930441943081942
85829421;7.396472930908203;13;0.5689594562237079
85842444;99.7366943359375;174;0.573199392735273
85912464;4.134561061859131;7;0.5906515802655902
86056553;46.102073669433594;70;0.65860105242048
86098645;1.6123862266540527;14;0.11517044476100377
86154425;5.049321174621582;10;0.5049321174621582
86215122;11.212145805358887;17;0.6595379885505227
86215306;1.348770022392273;4;0.33719250559806824
86264629;3.366809844970703;6;0.5611349741617838
86331764;68.35986328125;90;0.7595540364583333
86371498;6.801937103271484;9;0.7557707892523872
86406337;22.233905792236328;56;0.39703403200422016
86413968;147.17422485351562;237;0.620988290521163
86565297;13.122465133666992;44;0.2982378439469771
86571945;9.847549438476562;12;0.8206291198730469
86599489;0.022391868755221367;3;0.007463956251740456
86625598;0.057138022035360336;4;0.014284505508840084
86728243;2.209770917892456;3;0.736590305964152
86774560;0.34326401352882385;4;0.08581600338220596
86775879;7.4840569496154785;11;0.6803688136014071
86793757;4.506040096282959;12;0.37550334135691327
86950274;4.446993827819824;32;0.1389685571193695
87000453;0.787153959274292;5;0.1574307918548584
87013061;3.2812697887420654;7;0.4687528269631522
87105778;1.3904005289077759;5;0.2780801057815552
87257552;8.285743713378906;14;0.5918388366699219
87274760;4.797922611236572;14;0.34270875794546946
87284380;2.3087313175201416;5;0.4617462635040283
87286977;2.1272778511047363;7;0.3038968358721052
87318708;3.9408023357391357;5;0.7881604671478272
87389814;25.461671829223633;150;0.16974447886149088
87401080;2.357644557952881;11;0.2143313234502619
87455807;64.25457763671875;94;0.6835593365608378
87482934;116.55375671386719;178;0.6547963860329618
87513477;16.216337203979492;35;0.46332392011369977
87521301;3.9808454513549805;7;0.5686922073364258
87552294;1.0284500122070312;3;0.34281667073567706
87599044;9.589165687561035;24;0.39954857031504315
87628572;7.599430561065674;14;0.5428164686475482
87667995;13.552355766296387;19;0.7132818824366519
87721344;0.5138981342315674;3;0.17129937807718912
87738447;7.229672908782959;30;0.24098909695943196
87763677;5.2963151931762695;10;0.529631519317627
87832988;0.24796287715435028;8;0.030995359644293785
87875451;3.8959903717041016;6;0.6493317286173502
87897462;16.025300979614258;26;0.6163577299851638
87900538;38.09701919555664;55;0.692673076282848
87951400;12.200346946716309;21;0.5809689022245861
87995095;19.12393569946289;28;0.6829977035522461
88020179;239.3800506591797;362;0.6612708581745296
88033197;0.06948596984148026;5;0.013897193968296051
88165214;5.209883689880371;34;0.15323187323177562
88167200;0.8351564407348633;5;0.16703128814697266
88176228;65.74068450927734;98;0.6708233113191566
88245184;1.793861985206604;6;0.298976997534434
88269403;28.51902198791504;42;0.6790243330455962
88331667;1.1623492240905762;19;0.06117627495213559
88398183;4.106030464172363;18;0.2281128035651313
88435424;0.16054114699363708;6;0.026756857832272846
88437338;4.830898284912109;8;0.6038622856140137
88458875;1.0131683349609375;6;0.16886138916015625
88462044;19.79265594482422;27;0.7330613312897859
88467266;2.935281753540039;6;0.48921362559000653
88478525;24.04722023010254;34;0.70727118323831
88546304;0.0301897544413805;3;0.010063251480460167
88650113;0.3980117440223694;3;0.1326705813407898
88663174;205.50149536132812;310;0.6629080495526714
88682428;1.7740793228149414;7;0.25343990325927734
88709198;59.537078857421875;89;0.6689559422182233
88787814;0.06948596984148026;5;0.013897193968296051
88853027;14.879172325134277;27;0.5510804564864548
88880205;266.6690979003906;393;0.6785473229017573
88889119;9.10397720336914;20;0.455198860168457
88927780;3.970424175262451;15;0.26469494501749674
88975072;0.11271996796131134;5;0.02254399359226227
88997945;6.913880825042725;11;0.6285346204584296
89061595;7.853442192077637;15;0.5235628128051758
89088166;7.951781272888184;32;0.24849316477775574
89123301;6.371662139892578;15;0.42477747599283855
89154972;4.88266134262085;9;0.5425179269578722
89165845;4.082577228546143;9;0.45361969206068253
89167140;10.34111213684082;15;0.689407475789388
89200918;13.573884963989258;25;0.5429553985595703
89208915;2.04826021194458;9;0.22758446799384224
89300184;35.72726058959961;89;0.4014298942651642
89312763;0.025327203795313835;3;0.008442401265104612
89408270;5.4762187004089355;13;0.4212475923391489
89457539;3.6256802082061768;13;0.2788984775543213
89471207;15.214987754821777;26;0.5851918367239145
89475226;6.4218010902404785;49;0.13105716510694854
89493295;2.8752939701080322;7;0.4107562814440046
89507852;32.48237609863281;52;0.6246610788198618
89541537;29.504920959472656;114;0.25881509613572506
89568925;0.8920620679855347;3;0.2973540226618449
89661657;5.183078289031982;9;0.5758975876702203
89689000;0.07115000486373901;4;0.017787501215934753
89696512;24.992528915405273;39;0.6408340747539814
89709338;7.058988094329834;27;0.26144400349369756
89716821;62.99351501464844;95;0.6630896317331414
89742411;0.9916343092918396;13;0.07627956225321843
89773018;0.0930565744638443;6;0.015509429077307383
89927587;13.419923782348633;28;0.47928299222673687
89939029;8.388209342956543;17;0.4934240789974437
89983578;1.1326899528503418;9;0.12585443920559353
90018561;285.33160400390625;406;0.7027872019800646
90130315;14.839958190917969;24;0.6183315912882487
90151129;44.26758575439453;67;0.6607102351402169
90160075;39.02789306640625;47;0.8303807035405585
90199309;6.9481024742126465;54;0.12866856433727122
90220535;12.1253080368042;17;0.7132534139296588
90227819;1.5646990537643433;7;0.22352843625204905
90248693;2.371464252471924;5;0.47429285049438474
90324545;4.007575511932373;8;0.5009469389915466
90395525;2.6102592945098877;4;0.6525648236274719
90400092;0.04261528700590134;5;0.008523057401180267
90444825;2.8989031314849854;14;0.20706450939178467
90478640;1.3998236656188965;4;0.3499559164047241
90490482;0.9556759595870972;4;0.2389189898967743
90545208;0.2898852825164795;3;0.09662842750549316
90587022;5.0103230476379395;9;0.55670256084866
90593797;28.62970733642578;62;0.46176947316815775
90597559;2.393486976623535;11;0.21758972514759412
90635543;148.1671905517578;196;0.755955053835499
90656807;11.124429702758789;19;0.5854963001451994
90665116;4.224635124206543;10;0.4224635124206543
90764655;4.038111209869385;10;0.4038111209869385
90803598;1.6121689081192017;5;0.32243378162384034
90842420;25.199844360351562;38;0.6631537989566201
90853735;6.70150089263916;15;0.446766726175944
90883297;4.955221652984619;7;0.7078888075692313
90890743;10.201026916503906;20;0.5100513458251953
90954373;10.385976791381836;20;0.5192988395690918
90954959;5.487043380737305;8;0.6858804225921631
91104919;3.1592116355895996;7;0.45131594794137136
91161202;18.161638259887695;23;0.7896364460820737
91179605;14.639909744262695;17;0.8611711614272174
91245234;0.25414830446243286;7;0.03630690063749041
91333058;96.10195922851562;131;0.7336027422024094
91378304;27.880905151367188;42;0.6638310750325521
91382051;9.166924476623535;15;0.611128298441569
91448125;14.108322143554688;20;0.7054161071777344
91555542;11.713117599487305;15;0.780874506632487
91560471;20.316747665405273;33;0.6156590201637961
91569130;101.48633575439453;136;0.7462230570176068
91573685;2.8127281665802;5;0.56254563331604
91581108;0.7981514930725098;6;0.1330252488454183
91590027;121.61152648925781;174;0.6989168189037805
91598546;6.832387924194336;12;0.569365660349528
91610239;5.145580768585205;9;0.5717311965094672
91641477;64.67741394042969;92;0.703015368917714
91652397;7.617115020751953;12;0.6347595850626627
91656704;110.54339599609375;171;0.646452608164291
91736511;0.915938138961792;5;0.1831876277923584
91757214;16.129613876342773;25;0.645184555053711
91792123;1.1989753246307373;3;0.3996584415435791
91810391;35.39545822143555;44;0.8044422323053534
91813421;162.18096923828125;269;0.6029032313690753
91840503;8.923723220825195;14;0.637408801487514
91888308;7.283185958862305;13;0.5602450737586389
91963845;94.85851287841797;127;0.7469174242395116
91969343;6.562260627746582;10;0.6562260627746582
92014057;62.707340240478516;73;0.8590046608284728
92082134;582.9586181640625;663;0.8792739338824472
92142940;1.172519326210022;7;0.167502760887146
92187574;3.6774215698242188;15;0.24516143798828124
92230638;4.880102157592773;12;0.40667517979939777
92235905;40.96810531616211;58;0.7063466433821053
92254303;1.9689157009124756;17;0.11581857064191033
92260294;15.086325645446777;39;0.38682886270376354
92302750;5.139543533325195;12;0.4282952944437663
92353047;2.992807149887085;10;0.2992807149887085
92359427;2.0942327976226807;4;0.5235581994056702
92363516;1.94051992893219;7;0.2772171327045986
92487538;3.1523830890655518;10;0.3152383089065552
92501125;22.158262252807617;43;0.515308424483898
92534875;16.057477951049805;23;0.698151215263035
92548542;9.310995101928711;97;0.09598964022606918
92589187;4.674632549285889;7;0.667804649897984
92602577;4.41146183013916;8;0.551432728767395
92610302;18.16190528869629;25;0.7264762115478516
92613363;2.4943675994873047;8;0.3117959499359131
92614962;12.404548645019531;21;0.5906927926199776
92677101;4.450732707977295;15;0.296715513865153
92710954;122.80560302734375;156;0.7872154040214343
92734701;7.327503681182861;12;0.6106253067652384
92741336;2.2948522567749023;6;0.3824753761291504
92783503;0.05611715465784073;3;0.018705718219280243
92791096;2.4319067001342773;4;0.6079766750335693
92793484;18.068706512451172;67;0.26968218675300254
92804452;5.702816963195801;17;0.33545982136445884
92821882;16.576644897460938;23;0.7207236911939539
92849144;13.335719108581543;21;0.6350342432657877
92856658;105.5679702758789;177;0.5964292105981859
92936058;14.78770637512207;19;0.7783003355327406
92941648;1.5180611610412598;11;0.13800556009465997
92945903;138.6547088623047;236;0.5875199528063758
92949490;3.92805552482605;7;0.5611507892608643
92957348;190.89666748046875;271;0.7044157471604013
92972596;53.718902587890625;88;0.6104420748623934
93050411;9.704521179199219;37;0.26228435619457346
93053970;6.281613826751709;9;0.697957091861301
93060473;252.70265197753906;383;0.6597980469387443
93068365;212.6559295654297;289;0.7358336663163657
93083453;1.0417391061782837;3;0.34724636872609455
93112589;19.970577239990234;39;0.5120660830766727
93210151;0.5013322234153748;4;0.1253330558538437
93216386;4.43154239654541;7;0.6330774852207729
93265392;0.030276533216238022;3;0.010092177738746008
93266442;24.466493606567383;39;0.6273459899119842
93306117;3.0298590660095215;7;0.43283700942993164
93397975;4.93889045715332;8;0.617361307144165
93466901;0.7527432441711426;3;0.2509144147237142
93516189;15.744229316711426;73;0.21567437420152638
93518807;29.64983558654785;45;0.6588852352566189
93568117;0.9152326583862305;4;0.22880816459655762
93603086;0.038820069283246994;6;0.006470011547207832
93639531;1.1499890089035034;3;0.38332966963450116
93644269;5.64051628112793;8;0.7050645351409912
93749485;2.8157646656036377;8;0.3519705832004547
93853144;18.712358474731445;29;0.6452537405079809
93870294;3.155799627304077;5;0.6311599254608155
93891680;19.185718536376953;30;0.6395239512125651
93945215;15.101151466369629;26;0.5808135179372934
93950151;6.446977138519287;14;0.46049836703709196
93953785;1.2367684841156006;5;0.2473536968231201
93986974;434.56463623046875;634;0.6854331801742409
94081750;66.30120849609375;110;0.6027382590553977
94090282;12.74474048614502;21;0.6068924041021437
94100885;33.182960510253906;48;0.6913116772969564
94116701;16.222030639648438;23;0.7053056799847147
94138395;172.9473114013672;260;0.6651819669283353
94140710;2.316511631011963;3;0.7721705436706543
94155231;0.9237736463546753;5;0.18475472927093506
94158539;4.093471527099609;7;0.5847816467285156
94177983;0.2595374882221222;4;0.06488437205553055
94197587;14.023130416870117;22;0.6374150189486417
94207009;0.8835322856903076;10;0.08835322856903076
94302775;0.6196035742759705;4;0.15490089356899261
94318364;1.5936331748962402;9;0.1770703527662489
94335967;52.917999267578125;80;0.6614749908447266
94432285;2.259066343307495;13;0.17377433410057655
94549979;2.9807112216949463;8;0.3725889027118683
94711461;3.0292086601257324;4;0.7573021650314331
94714538;14.826250076293945;35;0.4236071450369699
94818358;16.663467407226562;25;0.6665386962890625
94850680;6.165750503540039;21;0.29360716683523996
94855635;1.7200708389282227;5;0.34401416778564453
94862373;51.394344329833984;76;0.6762413727609735
94922115;0.8663030862808228;7;0.12375758375440325
94993281;9.89221477508545;26;0.38046979904174805
95013494;17.573213577270508;124;0.14171946433282667
95020252;0.9949902892112732;6;0.16583171486854553
95027468;0.3627069890499115;5;0.0725413978099823
95059888;15.896512985229492;22;0.722568772055886
95066831;7.83372163772583;12;0.6528101364771525
95167002;12.249090194702148;18;0.680505010816786
95185323;7.594234943389893;28;0.271222676549639
95207866;0.03129740059375763;4;0.007824350148439407
95218526;11.85317611694336;25;0.47412704467773437
95229608;77.63599395751953;120;0.6469666163126627
95285727;5.608091354370117;8;0.7010114192962646
95293254;3.499988555908203;5;0.6999977111816407
95309914;21.2911376953125;33;0.6451859907670454
95399207;6.898448467254639;12;0.5748707056045532
95426589;0.5697207450866699;4;0.14243018627166748
95427825;4.540661334991455;9;0.5045179261101617
95452774;12.797998428344727;18;0.7109999126858182
95455794;26.065284729003906;67;0.3890341004328941
95470441;9.544169425964355;18;0.5302316347757975
95482557;10.08174991607666;16;0.6301093697547913
95498383;1.6957297325134277;5;0.33914594650268554
95514032;11.585129737854004;34;0.34073910993688244
95515975;6.154503345489502;10;0.6154503345489502
95599164;18.101581573486328;23;0.7870252858037534
95621983;11.432395935058594;16;0.7145247459411621
95639457;7.614480495452881;15;0.5076320330301921
95641309;159.9491424560547;236;0.6777506036273504
95676202;0.027746085077524185;4;0.006936521269381046
95685470;0.8287684917449951;4;0.20719212293624878
95699137;0.8364863395690918;4;0.20912158489227295
95710864;12.680603981018066;19;0.6674002095272666
95746598;25.40833282470703;42;0.6049603053501674
95756224;15.590202331542969;26;0.5996231665978065
95798452;15.829286575317383;38;0.41656017303466797
95798554;0.05611715465784073;3;0.018705718219280243
95802678;0.425874799489975;3;0.14195826649665833
95851773;40.11013412475586;482;0.08321604590198312
95869963;36.24513244628906;55;0.6590024081143466
95914066;0.06343889236450195;4;0.01585972309112549
95963751;24.33339500427246;42;0.5793665477207729
95994080;14.017287254333496;36;0.38936909039815265
96093446;23.327835083007812;37;0.6304820292704815
96102210;0.14439520239830017;3;0.048131734132766724
96138456;141.22219848632812;214;0.6599168153566735
96237379;7.683501720428467;10;0.7683501720428467
96248612;2.5017402172088623;10;0.2501740217208862
96312578;1.2837774753570557;12;0.10698145627975464
96327092;1.937898874282837;3;0.6459662914276123
96336762;36.58002853393555;106;0.3450946088107127
96353890;4.167393684387207;8;0.5209242105484009
96367176;54.31718826293945;77;0.705418029388824
96380206;1.727851390838623;10;0.1727851390838623
96383439;4.087387561798096;12;0.3406156301498413
96468287;46.64203643798828;68;0.6859123005586512
96490839;19.72956085205078;39;0.5058861756936098
96505993;3.1101746559143066;4;0.7775436639785767
96516447;1.492126226425171;7;0.21316088948931014
96563143;1.6962627172470093;11;0.15420570156790994
96576495;21.12364387512207;56;0.37720792634146555
96583301;49.310237884521484;73;0.6754827107468696
96661438;0.5371251106262207;4;0.13428127765655518
96668802;0.10010600090026855;5;0.02002120018005371
96716635;101.08326721191406;167;0.6052890252210423
96756435;0.29937639832496643;3;0.09979213277498881
96780715;6.926476955413818;11;0.629679723219438
96800986;21.317407608032227;31;0.6876583099365234
96843149;2.063835620880127;6;0.3439726034800212
96948864;20.662988662719727;32;0.6457183957099915
96977991;28.317852020263672;62;0.4567395487139302
97037029;11.432615280151367;15;0.7621743520100911
97092282;0.06604621559381485;3;0.022015405197938282
97109619;22.836984634399414;34;0.6716760186588063
97305688;832.052734375;968;0.8595586098915289
97382927;5.6550068855285645;15;0.37700045903523766
97392632;12.262739181518555;19;0.6454073253430819
97452920;17.558900833129883;44;0.39906592802567914
97459096;66.07484436035156;108;0.6118041144476997
97464597;1.808381199836731;11;0.16439829089424826
97483463;22.006330490112305;28;0.7859403746468681
97554623;315.2998962402344;449;0.7022269404014129
97624228;0.8182883262634277;3;0.2727627754211426
97644238;2.402452230453491;6;0.40040870507558185
97684697;0.872099757194519;4;0.21802493929862976
97707280;3.133871078491211;8;0.39173388481140137
97710257;5.746289253234863;11;0.5223899321122603
97753443;0.0301897544413805;3;0.010063251480460167
97764463;51.038448333740234;125;0.4083075866699219
97859224;16.452205657958984;21;0.7834383646647135
97863167;104.86412811279297;155;0.6765427620180191
97970376;20.77373695373535;41;0.5066765110667159
98174658;44.11144256591797;56;0.7877043315342495
98188751;13.129213333129883;17;0.7723066666546989
98201229;0.9502910375595093;3;0.3167636791865031
98239666;18.915590286254883;26;0.7275227033174955
98330057;1.0919519662857056;6;0.18199199438095093
98379482;13.160481452941895;135;0.09748504779956958
98423843;3.026740789413452;14;0.21619577067238943
98468608;2.079838514328003;6;0.3466397523880005
98473718;21.662267684936523;29;0.7469747477564318
98595881;100.67739868164062;154;0.6537493420885755
98607792;3.2246885299682617;13;0.24805296384371245
98619524;6.066126823425293;41;0.14795431276647056
98647223;8.993119239807129;14;0.6423656599862235
98718069;9.747714042663574;29;0.336128070436675
98834289;2.0371651649475098;4;0.5092912912368774
98867477;0.451450914144516;3;0.150483638048172
98888420;26.732603073120117;46;0.5811435450678286
98941175;2.7305908203125;30;0.09101969401041667
98965420;39.84102249145508;61;0.653131516253362
98968553;21.262489318847656;34;0.625367332907284
98968600;4.794957160949707;8;0.5993696451187134
99049432;2.799330949783325;8;0.34991636872291565
99051819;9.015894889831543;15;0.6010596593221028
99056802;6.22624397277832;18;0.3459024429321289
99069113;461.9386901855469;652;0.7084949235974646
99071338;21.538206100463867;31;0.6947808419504473
99075711;3.131697177886963;5;0.6263394355773926
99075992;6.640141487121582;21;0.3161972136724563
99086843;16.574785232543945;27;0.6138809345386647
99104555;9.09893798828125;20;0.4549468994140625
99104980;14.053750038146973;28;0.5019196442195347
99245311;16.384567260742188;25;0.6553826904296876
99267880;4.236440181732178;7;0.605205740247454
99349183;15.762077331542969;25;0.6304830932617187
99356010;0.3431032598018646;3;0.11436775326728821
99367063;2.3594582080841064;8;0.2949322760105133
99431361;4.776881217956543;12;0.3980734348297119
99464468;7.447157382965088;15;0.4964771588643392
99471977;73.95433044433594;94;0.7867481962163397
99493159;11.29111099243164;18;0.62728394402398
99493570;42.826114654541016;54;0.7930761973063151
99532211;0.2679569721221924;6;0.04465949535369873
99537850;5.488522052764893;8;0.6860652565956116
99539453;0.21194769442081451;7;0.03027824206011636
99578230;5.615209102630615;8;0.7019011378288269
99582184;1.7845805883407593;3;0.5948601961135864
99595191;1.9986450672149658;7;0.28552072388785227
99687609;10.134489059448242;16;0.6334055662155151
99698277;7.245091915130615;10;0.7245091915130615
99702635;13.909769058227539;28;0.49677746636526926
99712204;131.38839721679688;216;0.60827961674443
99725881;15.034113883972168;25;0.6013645553588867
99730346;1.4735652208328247;3;0.4911884069442749
99736006;6.680524826049805;11;0.6073204387318004
99760183;10.323365211486816;13;0.7941050162682166
99798986;0.4153846204280853;4;0.10384615510702133
99808898;8.488377571105957;28;0.3031563418252127
99938664;7.21584939956665;10;0.7215849399566651
99997144;2.411036491394043;13;0.18546434549184945
100023015;23.530431747436523;33;0.7130433862859552
100126698;2.449587106704712;7;0.3499410152435303
100195543;21.932636260986328;27;0.8123198615180122
100237832;2.930288314819336;4;0.732572078704834
100290102;1001.5968017578125;1502;0.6668420784006741
100438434;6.362217903137207;10;0.6362217903137207
100452627;34.68149185180664;47;0.7379040819533328
100486686;16.61498260498047;26;0.6390377924992487
100744598;8.555403709411621;20;0.42777018547058104
100786467;1.1208351850509644;3;0.37361172835032147
100807491;8.044055938720703;27;0.2979279977303964
100835098;11.264750480651855;38;0.29644080212241725
100837331;7.873345375061035;14;0.5623818125043597
101002059;1.4990606307983398;11;0.13627823916348544
101028336;2.0006680488586426;3;0.6668893496195475
101106432;5.264993667602539;15;0.3509995778401693
101202244;35.838077545166016;52;0.6891937989455003
101273669;12.786248207092285;44;0.2905965501611883
101295620;4.619064807891846;7;0.6598664011274066
101400972;115.5020751953125;221;0.5226338244131787
101421903;14.51535415649414;100;0.1451535415649414
101457765;1.7436949014663696;4;0.4359237253665924
101481333;2.6814441680908203;7;0.3830634525844029
101482616;35.89072036743164;54;0.6646429697672526
101550089;73.33308410644531;78;0.9401677449544271
101605868;0.1065085306763649;3;0.0355028435587883
101693098;6.730650424957275;14;0.4807607446398054
101697079;53.15195846557617;87;0.6109420513284618
101703648;9.269793510437012;25;0.3707917404174805
101717447;5.112093925476074;16;0.31950587034225464
101719415;165.29066467285156;232;0.712459761520912
101742420;20.99435806274414;31;0.6772373568627142
101763750;15.163576126098633;25;0.6065430450439453
101788889;8.11040210723877;12;0.6758668422698975
101817931;32.136505126953125;51;0.6301275515088848
101843116;4.546638011932373;14;0.3247598579951695
101871152;19.656967163085938;26;0.7560371985802283
101874767;20.13437843322754;30;0.6711459477742513
102010145;4.579170227050781;9;0.5087966918945312
102062154;6.44076681137085;9;0.7156407568189833
102083912;1.181937575340271;5;0.2363875150680542
102106370;10.35948371887207;15;0.6906322479248047
102184893;0.06604621559381485;3;0.022015405197938282
102192776;2.0374138355255127;7;0.29105911936078754
102290079;5.7985663414001465;14;0.41418331010001047
102330593;1.7711642980575562;3;0.5903880993525187
102360564;3.0106992721557617;5;0.6021398544311524
102421819;7.196293354034424;14;0.5140209538596017
102496469;0.818520724773407;3;0.2728402415911357
